date,place,opponent_1,opponent_2,opponent_1_estimated_punch_power,opponent_2_estimated_punch_power,opponent_1_estimated_punch_resistance,opponent_2_estimated_punch_resistance,opponent_1_estimated_ability_to_take_punch,opponent_2_estimated_ability_to_take_punch,opponent_1_rounds_boxed,opponent_2_rounds_boxed,opponent_1_round_ko_percentage,opponent_2_round_ko_percentage,opponent_1_has_been_ko_percentage,opponent_2_has_been_ko_percentage,opponent_1_avg_weight,opponent_2_avg_weight,verdict,opponent_1_name_clean,opponent_2_name_clean,opponent_1_name,opponent_1_wins,opponent_1_looses,opponent_1_draws,opponent_1_ko_rate,opponent_1_age,opponent_1_height,opponent_1_reach,opponent_2_name,opponent_2_wins,opponent_2_looses,opponent_2_draws,opponent_2_ko_rate,opponent_2_age,opponent_2_height,opponent_2_reach,opponent_1_verdict,opponent_2_verdict,opponent_1_height_cm,opponent_2_height_cm,opponent_1_reach_cm,opponent_2_reach_cm,opponent_1_stance_Southpaw,opponent_1_stance_Unknown,opponent_2_stance_Southpaw,opponent_2_stance_Unknown,opponent_1_country_Cuba,opponent_1_country_Dominican Republic,opponent_1_country_France,opponent_1_country_Germany,opponent_1_country_Ghana,opponent_1_country_Kazakhstan,opponent_1_country_Mexico,opponent_1_country_New Zealand,opponent_1_country_Philippines,opponent_1_country_Russian Federation,opponent_1_country_Ukraine,opponent_1_country_United Kingdom,opponent_1_country_United States,opponent_1_country_Unknown,"opponent_1_country_Venezuela, Bolivarian Republic of",opponent_2_country_Canada,opponent_2_country_Colombia,opponent_2_country_Germany,opponent_2_country_Ireland,opponent_2_country_Japan,opponent_2_country_Kazakhstan,opponent_2_country_Mexico,opponent_2_country_New Zealand,opponent_2_country_Russian Federation,opponent_2_country_Sweden,opponent_2_country_Ukraine,opponent_2_country_United Kingdom,opponent_2_country_United States,opponent_2_country_Unknown
27 June 1988,Unknown,Mike Tyson ,Michael Spinks,0.9325842696629213,0.9325842696629213,0.7006802721088435,0.815230961298377,0.9307604994324632,0.9325842696629213,0.25757575757575757,0.5754475703324808,25.21,9.33,0.0,0.0,0.8531395832370743,0.4865608465608466,Tyson won via KO in round 1,mike tyson,michael spinks,mike tyson,50.0,6.0,0.0,0.7284299858557284,0.6458333333333333,5.84 ft (1.78 m),70.87 inches (180 cm),michael spinks,31.0,1.0,0.0,0.7038626609442059,0.7543859649122808,6.20 ft (1.89 m),75.98 inches (193 cm),WON,LOSS,0.3170731707317076,0.6046511627906974,0.1691176470588236,0.26470588235294135,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5 December 2008,Unknown,Raul Pinzon ,Saul Alvarez,0.7865168539325842,0.7865168539325842,0.4489795918367347,0.5131086142322098,0.8172531214528945,0.797752808988764,0.12987012987012986,0.329923273657289,25.0,11.63,0.0,0.0,0.34560827981333453,0.2360997732426304,Alvarez won via TKO in round 1,raul pinzon,saul alvarez,,12.0,4.0,2.0,0.7482319660537484,0.16666666666666674,5.9 ft (1.75 m),115.5 inches (293 cm),Saul Alvarez,54.0,1.0,2.0,0.6781115879828327,0.15789473684210525,5.74 ft (1.75 m),70.47 inches (179 cm),LOSS,WON,0.24390243902439046,0.2790697674418605,1.0,0.16176470588235303,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
20 April 2002,Unknown,Jose Luis Castillo ,Floyd Mayweather Jr,0.8876404494382022,0.8876404494382022,0.5770975056689343,0.7615480649188515,0.8513053348467652,0.898876404494382,0.49783549783549785,0.3938618925831202,17.83,12.99,0.128,0.148989898989899,0.41676292565725637,0.19788359788359788,Mayweather Jr won via UD in round 12,jose luis castillo,floyd mayweather jr,jose luis castillo,66.0,13.0,1.0,0.6817538896746818,0.47916666666666674,5.61 ft (1.71 m),68.90 inches (175 cm),floyd mayweather jr,50.0,0.0,0.0,0.5675965665236051,0.3859649122807018,5.68 ft (1.73 m),72.05 inches (183 cm),LOSS,WON,0.14634146341463428,0.2325581395348837,0.13235294117647078,0.19117647058823528,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6 December 2008,Unknown,Bela Gyongyosi ,Tyson Fury,0.5056179775280899,0.5056179775280899,0.590702947845805,0.9700374531835207,0.48808172531214533,0.6932584269662921,0.12121212121212122,0.6240409207161126,1.79,72.7,0.45712,0.9621212121212122,0.42205331978006744,0.1002267573696145,Fury won via TKO in round 1,bela gyongyosi,tyson fury,,34.0,4.0,1.0,0.3946251768033947,0.02083333333333337,5.9 ft (1.75 m),115.5 inches (293 cm),tyson fury,30.0,0.0,1.0,0.7038626609442059,0.19298245614035087,6.76 ft (2.06 m),85.04 inches (216 cm),LOSS,WON,0.24390243902439046,0.9999999999999996,1.0,0.4338235294117647,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
16 March 1996,Unknown,Frank Bruno ,Mike Tyson,0.9213483146067416,0.9213483146067416,0.790249433106576,0.8114856429463172,0.8853575482406357,0.9662921348314606,0.36147186147186144,0.411764705882353,22.75,22.98,0.14544,0.7878787878787878,0.9999999999999999,0.5917913832199547,Tyson won via TKO in round 3,frank bruno,mike tyson,frank bruno,40.0,5.0,0.0,0.8670438472418673,0.7291666666666667,6.27 ft (1.91 m),81.89 inches (208 cm),mike tyson,50.0,6.0,0.0,0.8004291845493562,0.5789473684210527,5.84 ft (1.78 m),70.87 inches (180 cm),LOSS,WON,0.6341463414634152,0.34883720930232576,0.375,0.1691176470588236,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
28 February 2009,Unknown,Daniil Peretyatko ,Tyson Fury,0.5393258426966292,0.5393258426966292,0.5566893424036281,0.6429463171036205,0.7945516458569808,0.651685393258427,0.41125541125541126,0.5294117647058824,82.2,50.0,0.22863999999999998,0.8939393939393939,0.6299958416116065,0.373015873015873,Fury won via RTD in round 2,daniil peretyatko,tyson fury,,22.0,0.0,0.0,0.7906647807637908,0.20833333333333337,5.9 ft (1.75 m),115.5 inches (293 cm),tyson fury,30.0,0.0,1.0,0.7038626609442059,0.19298245614035087,6.76 ft (2.06 m),85.04 inches (216 cm),LOSS,WON,0.24390243902439046,0.9999999999999996,1.0,0.4338235294117647,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
17 January 2009,Unknown,Saul Alvarez ,Antonio Fitch,0.7528089887640449,0.7528089887640449,0.48072562358276644,0.33333333333333337,0.862656072644722,0.5617977528089888,0.2813852813852814,0.10741687979539642,12.31,23.81,0.0,0.0,0.35963128956244506,0.21508692365835225,Alvarez won via TKO in round 1,saul alvarez,antonio fitch,Saul Alvarez,54.0,1.0,2.0,0.5671852899575673,0.14583333333333337,5.74 ft (1.75 m),70.47 inches (179 cm),,18.0,2.0,1.0,0.6866952789699571,0.22807017543859648,5.9 ft (1.75 m),115.5 inches (293 cm),WON,LOSS,0.24390243902439046,0.2790697674418605,0.16176470588235303,1.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11 April 2009,Unknown,Mathew Ellis ,Tyson Fury,0.6067415730337078,0.6067415730337078,0.6417233560090703,0.7340823970037453,0.6923950056753689,0.6741573033707865,0.24458874458874458,0.5652173913043479,71.6,40.0,0.35552,0.9469696969696969,0.9296308275192902,0.37482993197278913,Fury won via KO in round 1,mathew ellis,tyson fury,,37.0,3.0,0.0,0.25318246110325326,0.08333333333333337,5.9 ft (1.75 m),115.5 inches (293 cm),tyson fury,30.0,0.0,1.0,0.7038626609442059,0.19298245614035087,6.76 ft (2.06 m),85.04 inches (216 cm),LOSS,WON,0.24390243902439046,0.9999999999999996,1.0,0.4338235294117647,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6 March 2009,Unknown,Deontay Wilder ,Shannon Gray,0.8651685393258427,0.8651685393258427,0.36281179138321995,0.6242197253433209,0.5675368898978435,0.5617977528089888,0.004329004329004329,0.010230179028132993,50.0,55.5,0.0,0.0,0.4662015432241371,1.0,Wilder won via TKO in round 1,deontay wilder,shannon gray,deontay wilder,42.0,1.0,1.0,0.9915134370579917,0.22916666666666674,6.56 ft (2.00 m),83.07 inches (211 cm),,23.0,1.0,2.0,0.3969957081545064,0.15789473684210525,5.9 ft (1.75 m),115.5 inches (293 cm),WON,LOSS,0.8536585365853657,0.2790697674418605,0.3970588235294119,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
24 April 2009,Unknown,Joseph Rabotte ,Deontay Wilder,0.6292134831460674,0.6292134831460674,0.5453514739229025,0.34082397003745324,1.0,0.5617977528089888,0.03896103896103896,0.3375959079283888,65.2,75.0,1.0,0.2904040404040404,0.6295337984567758,0.40276643990929706,Wilder won via KO in round 1,joseph rabotte,deontay wilder,,14.0,1.0,2.0,0.45120226308345124,0.0625,5.9 ft (1.75 m),115.5 inches (293 cm),deontay wilder,42.0,1.0,1.0,1.0,0.22807017543859648,6.56 ft (2.00 m),83.07 inches (211 cm),LOSS,WON,0.24390243902439046,0.86046511627907,1.0,0.3970588235294119,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
23 May 2009,Unknown,Scott Belshaw ,Tyson Fury,0.7078651685393258,0.7078651685393258,0.5634920634920635,0.7365792759051186,0.6356413166855847,0.7078651685393258,0.08225108225108226,0.02813299232736573,18.42,45.45,0.0,0.0,0.5440096104976204,0.3765079365079365,Fury won via TKO in round 2,scott belshaw,tyson fury,,22.0,1.0,2.0,0.2956152758132957,0.22916666666666674,5.9 ft (1.75 m),115.5 inches (293 cm),tyson fury,30.0,0.0,1.0,0.7038626609442059,0.19298245614035087,6.76 ft (2.06 m),85.04 inches (216 cm),LOSS,WON,0.24390243902439046,0.9999999999999996,1.0,0.4338235294117647,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
26 June 2009,Unknown,Deontay Wilder ,Kelsey Arnold,0.898876404494382,0.898876404494382,0.31972789115646255,0.6092384519350812,0.5788876276958003,0.4606741573033708,0.012987012987012988,0.04859335038363172,83.33,75.2,0.5856,0.5050505050505051,0.5975604121424941,0.36214663643235073,Wilder won via KO in round 1,deontay wilder,kelsey arnold,deontay wilder,42.0,1.0,1.0,0.9915134370579917,0.22916666666666674,6.56 ft (2.00 m),83.07 inches (211 cm),,24.0,0.0,1.0,0.48283261802575106,0.12280701754385964,5.9 ft (1.75 m),115.5 inches (293 cm),WON,LOSS,0.8536585365853657,0.2790697674418605,0.3970588235294119,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
14 August 2009,Unknown,Travis Allen ,Deontay Wilder,0.696629213483146,0.696629213483146,0.36394557823129253,0.3657927590511861,0.3972758229284904,0.5730337078651685,0.03896103896103896,0.01790281329923274,55.9,85.71,0.45712,0.7146464646464646,0.7114771519659936,0.38455026455026453,Wilder won via TKO in round 1,travis allen,deontay wilder,,21.0,3.0,2.0,0.35219236209335225,0.0625,5.9 ft (1.75 m),115.5 inches (293 cm),deontay wilder,42.0,1.0,1.0,1.0,0.22807017543859648,6.56 ft (2.00 m),83.07 inches (211 cm),LOSS,WON,0.24390243902439046,0.86046511627907,1.0,0.3970588235294119,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
15 September 2009,Unknown,Carlos Leonardo Herrera ,Saul Alvarez,0.6404494382022472,0.6404494382022472,0.5555555555555556,0.5792759051186018,0.7037457434733259,0.9101123595505618,0.2510822510822511,0.41687979539641945,6.9,12.88,0.0,0.0,0.3437601071940119,0.2324565381708239,Alvarez won via TKO in round 1,carlos leonardo herrera,saul alvarez,,14.0,4.0,1.0,0.28147100424328153,0.14583333333333337,5.9 ft (1.75 m),115.5 inches (293 cm),Saul Alvarez,54.0,1.0,2.0,0.6781115879828327,0.15789473684210525,5.74 ft (1.75 m),70.47 inches (179 cm),LOSS,WON,0.24390243902439046,0.2790697674418605,1.0,0.16176470588235303,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5 March 2010,Unknown,Tyson Fury ,Hans-Joerg Blasko,0.8426966292134831,0.8426966292134831,0.6678004535147392,0.3495630461922597,0.7604994324631102,0.550561797752809,0.06926406926406926,0.08695652173913045,21.88,17.65,0.5184,0.6313131313131313,0.5727486947280875,0.3572184429327287,Fury won via TKO in round 1,tyson fury,hans-joerg blasko,tyson fury,30.0,0.0,1.0,0.6011315417256011,0.1875,6.76 ft (2.06 m),85.04 inches (216 cm),,19.0,4.0,1.0,0.6223175965665236,0.05263157894736842,5.9 ft (1.75 m),115.5 inches (293 cm),WON,LOSS,1.0,0.2790697674418605,0.4338235294117647,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
26 May 2012,Unknown,Jesse Oltmanns ,Deontay Wilder,0.651685393258427,0.651685393258427,0.38888888888888884,0.6142322097378278,0.6242905788876277,0.7528089887640449,0.08658008658008658,0.0895140664961637,17.5,60.0,0.13328,0.45707070707070707,0.7806912165596266,0.36897959183673473,Wilder won via TKO in round 1,jesse oltmanns,deontay wilder,,36.0,2.0,1.0,0.28147100424328153,0.1875,5.9 ft (1.75 m),115.5 inches (293 cm),deontay wilder,42.0,1.0,1.0,1.0,0.22807017543859648,6.56 ft (2.00 m),83.07 inches (211 cm),LOSS,WON,0.24390243902439046,0.86046511627907,1.0,0.3970588235294119,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
26 November 2011,Unknown,Deontay Wilder ,David Long,1.0,1.0,0.5351473922902494,0.5068664169787765,0.7604994324631102,0.6067415730337078,0.06493506493506493,0.11764705882352942,63.33,85.7,0.2016,0.1803030303030303,0.5693064732245992,0.4180801209372638,Wilder won via KO in round 1,deontay wilder,david long,deontay wilder,42.0,1.0,1.0,0.9915134370579917,0.22916666666666674,6.56 ft (2.00 m),83.07 inches (211 cm),,10.0,3.0,1.0,0.48283261802575106,0.1403508771929824,5.9 ft (1.75 m),115.5 inches (293 cm),WON,LOSS,0.8536585365853657,0.2790697674418605,0.3970588235294119,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8 September 2012,Unknown,Damon Mccreary ,Deontay Wilder,0.8202247191011236,0.8202247191011236,0.5068027210884354,0.6504369538077404,0.6810442678774121,0.797752808988764,0.08874458874458875,0.10230179028132994,24.39,60.0,0.0,0.0,0.40985538049253795,0.36766439909297055,Wilder won via KO in round 2,damon mccreary,deontay wilder,,34.0,0.0,1.0,0.8472418670438473,0.02083333333333337,5.9 ft (1.75 m),115.5 inches (293 cm),deontay wilder,42.0,1.0,1.0,1.0,0.22807017543859648,6.56 ft (2.00 m),83.07 inches (211 cm),LOSS,WON,0.24390243902439046,0.86046511627907,1.0,0.3970588235294119,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5 October 2013,Unknown,Emanuele Leo ,Anthony Joshua,0.7078651685393258,0.7078651685393258,0.6077097505668935,0.9313358302122348,0.5788876276958003,0.8595505617977528,0.0670995670995671,0.23273657289002558,9.68,57.1,0.0,0.0,0.4672411403225061,0.11640211640211641,Joshua won via TKO in round 1,emanuele leo,anthony joshua,,32.0,0.0,2.0,0.8613861386138615,0.27083333333333337,5.9 ft (1.75 m),115.5 inches (293 cm),anthony joshua,24.0,1.0,0.0,0.944206008583691,0.15789473684210525,6.50 ft (1.98 m),82.01 inches (208.3 cm),LOSS,WON,0.24390243902439046,0.8139534883720931,1.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
15 December 2012,Unknown,Deontay Wilder ,Kelvin Price,1.0,1.0,0.5975056689342404,0.5455680399500625,0.8059023836549377,0.7415730337078652,0.09090909090909091,0.13554987212276215,59.52,75.8,0.0,0.0,0.5636464445779235,0.3788662131519275,Wilder won via KO in round 3,deontay wilder,kelvin price,deontay wilder,42.0,1.0,1.0,0.9915134370579917,0.22916666666666674,6.56 ft (2.00 m),83.07 inches (211 cm),,15.0,4.0,2.0,0.7188841201716738,0.05263157894736842,5.9 ft (1.75 m),115.5 inches (293 cm),WON,LOSS,0.8536585365853657,0.2790697674418605,0.3970588235294119,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
26 October 2013,Unknown,Paul Butlin ,Anthony Joshua,0.5168539325842696,0.5168539325842696,0.5963718820861678,0.5742821473158553,0.7037457434733259,0.5617977528089888,0.36147186147186144,0.20971867007672637,81.0,100.0,0.38783999999999996,0.6414141414141413,0.7262394307628333,0.34845049130763417,Joshua won via TKO in round 2,paul butlin,anthony joshua,,15.0,0.0,2.0,0.35219236209335225,0.125,5.9 ft (1.75 m),115.5 inches (293 cm),anthony joshua,24.0,1.0,0.0,0.944206008583691,0.15789473684210525,6.50 ft (1.98 m),82.01 inches (208.3 cm),LOSS,WON,0.24390243902439046,0.8139534883720931,1.0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
14 November 2013,Unknown,Hrvoje Kisicek ,Anthony Joshua,0.5393258426966292,0.5393258426966292,0.528344671201814,0.6679151061173534,0.5448354143019297,0.5730337078651685,0.09956709956709957,0.21483375959079284,70.1,66.67,0.14544,0.8106060606060607,0.49859076837776645,0.3524565381708239,Joshua won via TKO in round 2,hrvoje kisicek,anthony joshua,,13.0,3.0,0.0,0.2956152758132957,0.10416666666666674,5.9 ft (1.75 m),115.5 inches (293 cm),anthony joshua,24.0,1.0,0.0,0.944206008583691,0.15789473684210525,6.50 ft (1.98 m),82.01 inches (208.3 cm),LOSS,WON,0.24390243902439046,0.8139534883720931,1.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
24 November 2013,Unknown,Andy Ruiz Jr ,Tor Hamer,0.8202247191011236,0.8202247191011236,0.5158730158730158,0.6404494382022472,0.8172531214528945,0.8089887640449438,0.14502164502164502,0.17135549872122763,20.9,20.9,0.38560000000000005,0.10984848484848483,0.5869565217391304,0.3446863189720333,Ruiz Jr won via RTD in round 3,andy ruiz jr,tor hamer,andy ruiz jr,33.0,2.0,0.0,0.5629420084865631,0.14583333333333337,6.17 ft (1.88 m),74.02 inches (188 cm),,29.0,1.0,0.0,0.8583690987124464,0.22807017543859648,5.9 ft (1.75 m),115.5 inches (293 cm),WON,LOSS,0.5609756097560981,0.2790697674418605,0.2279411764705883,1.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1 March 2014,Unknown,Hector Alfredo Avila ,Anthony Joshua,0.6741573033707865,0.6741573033707865,0.6700680272108843,0.602996254681648,0.7377979568671965,0.5730337078651685,0.3852813852813853,0.20460358056265987,57.5,57.14,0.4632,0.40404040404040403,0.6412927967472161,0.3502645502645503,Joshua won via KO in round 1,hector alfredo avila,anthony joshua,,30.0,3.0,1.0,0.28147100424328153,0.04166666666666674,5.9 ft (1.75 m),115.5 inches (293 cm),anthony joshua,24.0,1.0,0.0,0.944206008583691,0.15789473684210525,6.50 ft (1.98 m),82.01 inches (208.3 cm),LOSS,WON,0.24390243902439046,0.8139534883720931,1.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1 February 2014,Unknown,Dorian Darch ,Anthony Joshua,0.5617977528089888,0.5617977528089888,0.590702947845805,0.6279650436953808,0.522133938706016,0.5730337078651685,0.07142857142857142,0.5498721227621484,75.4,60.0,0.17776,0.05303030303030303,0.5449567989650232,0.345578231292517,Joshua won via TKO in round 2,dorian darch,anthony joshua,,28.0,2.0,1.0,0.3946251768033947,0.20833333333333337,5.9 ft (1.75 m),115.5 inches (293 cm),anthony joshua,24.0,1.0,0.0,0.944206008583691,0.15789473684210525,6.50 ft (1.98 m),82.01 inches (208.3 cm),LOSS,WON,0.24390243902439046,0.8139534883720931,1.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
31 May 2014,Unknown,Matt Legg ,Anthony Joshua,0.6179775280898876,0.6179775280898876,0.5340136054421769,0.6416978776529338,0.522133938706016,0.6067415730337078,0.05844155844155844,0.020460358056265986,65.4,62.5,0.35552,0.9873737373737373,0.7448597699025089,0.34975056689342404,Joshua won via KO in round 1,matt legg,anthony joshua,,26.0,0.0,0.0,0.25318246110325326,0.0625,5.9 ft (1.75 m),115.5 inches (293 cm),anthony joshua,24.0,1.0,0.0,0.944206008583691,0.15789473684210525,6.50 ft (1.98 m),82.01 inches (208.3 cm),LOSS,WON,0.24390243902439046,0.8139534883720931,1.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
12 July 2014,Unknown,Matt Skelton ,Anthony Joshua,0.7528089887640449,0.7528089887640449,0.7063492063492063,0.6217228464419475,0.8286038592508514,0.6067415730337078,0.4264069264069264,0.18925831202046037,85.1,66.67,0.17776,0.9772727272727273,0.8311232269093932,0.3487830687830688,Joshua won via TKO in round 2,matt skelton,anthony joshua,,11.0,4.0,2.0,0.45120226308345124,0.27083333333333337,5.9 ft (1.75 m),115.5 inches (293 cm),anthony joshua,24.0,1.0,0.0,0.944206008583691,0.15789473684210525,6.50 ft (1.98 m),82.01 inches (208.3 cm),LOSS,WON,0.24390243902439046,0.8139534883720931,1.0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
13 September 2014,Unknown,Konstantin Airich ,Anthony Joshua,0.7415730337078652,0.7415730337078652,0.6836734693877551,0.6616729088639202,0.8172531214528945,0.651685393258427,0.33116883116883117,0.6138107416879796,76.2,63.64,0.2,0.5429292929292929,0.540567388994132,0.3505668934240363,Joshua won via TKO in round 3,konstantin airich,anthony joshua,,36.0,2.0,0.0,0.5643564356435644,0.25,5.9 ft (1.75 m),115.5 inches (293 cm),anthony joshua,24.0,1.0,0.0,0.944206008583691,0.15789473684210525,6.50 ft (1.98 m),82.01 inches (208.3 cm),LOSS,WON,0.24390243902439046,0.8139534883720931,1.0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11 October 2014,Unknown,Denis Bakhtov ,Anthony Joshua,0.7078651685393258,0.7078651685393258,0.6201814058956916,0.6903870162297129,0.8853575482406357,0.7078651685393258,0.5714285714285714,0.5524296675191817,55.8,57.14,0.13616,0.5681818181818181,0.5365707157048467,0.34932728647014366,Joshua won via TKO in round 2,denis bakhtov,anthony joshua,,22.0,0.0,2.0,0.5502121640735503,0.10416666666666674,5.9 ft (1.75 m),115.5 inches (293 cm),anthony joshua,24.0,1.0,0.0,0.944206008583691,0.15789473684210525,6.50 ft (1.98 m),82.01 inches (208.3 cm),LOSS,WON,0.24390243902439046,0.8139534883720931,1.0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
22 November 2014,Unknown,Michael Sprott ,Anthony Joshua,0.6404494382022472,0.6404494382022472,0.7097505668934241,0.7203495630461924,0.8740068104426789,0.7528089887640449,0.7727272727272727,0.6214833759590793,64.9,56.25,0.3,0.75,0.5475211384743335,0.34879818594104306,Joshua won via TKO in round 1,michael sprott,anthony joshua,,11.0,2.0,2.0,0.6350777934936351,0.14583333333333337,5.9 ft (1.75 m),115.5 inches (293 cm),anthony joshua,24.0,1.0,0.0,0.944206008583691,0.15789473684210525,6.50 ft (1.98 m),82.01 inches (208.3 cm),LOSS,WON,0.24390243902439046,0.8139534883720931,1.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4 April 2015,Unknown,Jason Gavern ,Anthony Joshua,0.6179775280898876,0.6179775280898876,0.6870748299319728,0.7440699126092385,0.9080590238365495,0.7752808988764045,0.577922077922078,0.16624040920716113,83.1,58.82,0.29392,0.8308080808080808,0.5461812133253245,0.3506575963718821,Joshua won via KO in round 3,jason gavern,anthony joshua,jason gavern,27.0,21.0,4.0,0.0,0.41666666666666674,6.17 ft (1.88 m),75.98 inches (193 cm),anthony joshua,24.0,1.0,0.0,0.944206008583691,0.15789473684210525,6.50 ft (1.98 m),82.01 inches (208.3 cm),LOSS,WON,0.5609756097560981,0.8139534883720931,0.26470588235294135,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
30 May 2015,Unknown,Kevin Johnson ,Anthony Joshua,0.6741573033707865,0.6741573033707865,0.7210884353741497,0.7827715355805245,0.9307604994324632,0.8089887640449438,0.49134199134199136,0.10230179028132994,64.6,54.55,0.0,0.0,0.6765928937762786,0.3526832955404384,Joshua won via TKO in round 2,kevin johnson,anthony joshua,,36.0,0.0,1.0,0.8330975954738333,0.0625,5.9 ft (1.75 m),115.5 inches (293 cm),anthony joshua,24.0,1.0,0.0,0.944206008583691,0.15789473684210525,6.50 ft (1.98 m),82.01 inches (208.3 cm),LOSS,WON,0.24390243902439046,0.8139534883720931,1.0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
9 May 2015,Unknown,Raphael Zumbano Love ,Anthony Joshua,0.7303370786516854,0.7303370786516854,0.4829931972789116,0.7665418227215981,0.8853575482406357,0.7752808988764045,0.49783549783549785,0.38107416879795397,63.4,55.0,0.10208,0.3282828282828283,0.518897565032574,0.3523053665910809,Joshua won via TKO in round 2,raphael zumbano love,anthony joshua,,39.0,1.0,2.0,0.4653465346534654,0.16666666666666674,5.9 ft (1.75 m),115.5 inches (293 cm),anthony joshua,24.0,1.0,0.0,0.944206008583691,0.15789473684210525,6.50 ft (1.98 m),82.01 inches (208.3 cm),LOSS,WON,0.24390243902439046,0.8139534883720931,1.0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
